recording,timelocking_event,timelocking_time,epoch_idx,epoch_type,rejected,evar_FA,evar_n_hits,evar_max_hits,evar_HR,evar_trial_idx,cond_,set_Easy,set_Hard,set_Medium,trial_mean
"cS17_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([10.7143,16.5714,19.5714]).wav",19605.965,72,"trial",1,0,2,3,0.66667,72,1,1,0,0,4.1387997
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_2_nScene2_freqdistance6_freq(1796,872)_AM(3,23)_gap([9.3333,22;6.9565,12.7826,19.0435]).wav",2220.365,1,"trial",0,1,2,2,1,1,1,0,0,1,558.00537
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(1425,2851)_AM(3,23)_gap([13.6667,21.6667,24.6667;7.7391,16.3043]).wav",2255.864,2,"trial",0,0,3,3,1,2,1,0,0,1,317.5231
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_3_nScene3_freqdistance6_freq(1115,2263)_AM(13,3)_gap([6.3077,15,24.4615;12,20,22;9,17.7143]).wav",2291.141,3,"trial",0,0,3,3,1,3,1,0,1,0,983.11627
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([20,22]).wav",2327.26,4,"trial",0,0,2,2,1,4,1,1,0,0,-67.51757
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_3_nScene3_freqdistance6_freq(1796,872)_AM(3,23)_gap([14,21.6667,27;7.2609,9.4348;16.8462,19.0769,24.3846]).wav",2362.527,5,"trial",0,0,3,3,1,5,1,0,1,0,382.77142
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(3)_gap([13.6667,20.6667,22.6667]).wav",2398.159,6,"trial",0,0,3,3,1,6,1,1,0,0,233.69472
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_2_nScene2_freqdistance6_freq(1796,872)_AM(7,23)_gap([8.7143,11.8571,18;16,22.8696]).wav",2434.429,7,"trial",0,1,3,3,1,7,1,0,0,1,302.57813
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_2_nScene2_freqdistance6_freq(1115,2263)_AM(13,3)_gap([16.6923,26.3846;10.6667,20,23.3333]).wav",2469.547,8,"trial",0,0,2,2,1,8,1,0,0,1,327.40427
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(13)_gap([12.4615,25.7692]).wav",2504.68,9,"trial",0,0,2,2,1,9,1,1,0,0,335.00943
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(3,23)_gap([13.3333,21.6667;10.8261,24.087;8.7692,15.8462,26.8462]).wav",2540.585,10,"trial",0,0,2,2,1,10,1,0,1,0,570.57837
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_3_nScene3_freqdistance6_freq(1796,872)_AM(7,23)_gap([16.1429,19.1429,26.8571;7.6957,21.9565;9.7692,12.7692,24.3846]).wav",2576.018,11,"trial",0,0,3,3,1,11,1,0,1,0,455.35657
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(3)_gap([19.6667,25.3333]).wav",2612.377,12,"trial",0,0,2,2,1,12,1,1,0,0,80.833405
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(23,3)_gap([18.0435,20.3478;6.6667,22.6667,24.6667;11.6154,14.1538,26.7692]).wav",2652.787,13,"trial",0,0,2,2,1,13,1,0,1,0,311.2319
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep1_2_nScene2_freqdistance6_freq(2016,3917)_AM(7,13)_gap([6,9.1429,20.5714;12.1538,15]).wav",2688.003,14,"trial",0,1,3,3,1,14,1,0,0,1,-66.881332
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([11.2609,25.4783]).wav",2723.906,15,"trial",0,0,2,2,1,15,1,1,0,0,NaN
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_3_nScene3_freqdistance6_freq(2016,993)_AM(7,13)_gap([9.7143,11.8571;14.6923,17,21;6.3333,24,26.3333]).wav",2759.12,16,"trial",0,0,2,2,1,16,1,0,1,0,664.81219
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(2016)_AM(7)_gap([11.4286,16.2857]).wav",2794.42,17,"trial",0,0,2,2,1,17,1,1,0,0,1.8683639
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_3_nScene3_freqdistance6_freq(2016,993)_AM(7,13)_gap([13,24;7.4615,15.5385,21.1538;11,18.3333]).wav",2830.787,18,"trial",1,0,0,2,0,18,1,0,1,0,1481.9121
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep2_3_nScene3_freqdistance6_freq(1796,3540)_AM(13,3)_gap([6.3846,14.7692,22;8.6667,11.3333;17,19.3043,26]).wav",2866.171,19,"trial",0,0,3,3,1,19,1,0,1,0,-338.60004
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([11.6923,21.0769,26.9231]).wav",2902.038,20,"trial",0,0,3,3,1,20,1,1,0,0,744.88556
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep3_2_nScene2_freqdistance6_freq(2016,993)_AM(7,13)_gap([13.4286,19.8571,21.8571;8.2308,25.3077]).wav",2938.755,21,"trial",1,0,1,3,0.33333,21,1,0,0,1,280.61688
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_1_nScene1_freqdistance0_freq(2016)_AM(7)_gap([19,23.8571]).wav",2974.122,22,"trial",0,0,2,2,1,22,1,1,0,0,-321.99326
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,3)_gap([6,21;9.6667,12.6667]).wav",3010.105,23,"trial",0,0,2,2,1,23,1,0,0,1,373.08578
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_2_nScene2_freqdistance6_freq(1270,582)_AM(23,3)_gap([15.7391,19.2174;8,22.3333]).wav",3045.706,24,"trial",0,0,2,2,1,24,1,0,0,1,-279.24121
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(1115,2263)_AM(23,13)_gap([12.2609,16.8696;6.6154,14.7692;9,22,24.3333]).wav",3088.058,25,"trial",0,0,2,2,1,25,1,0,1,0,477.01434
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([7,23.087,26.7391]).wav",3123.708,26,"trial",0,0,3,3,1,26,1,1,0,0,123.09164
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_3_nScene3_freqdistance6_freq(2016,993)_AM(13,23)_gap([10.3846,17.5385,24.1538;6.8261,13.7826;22.1429,26.4286]).wav",3159.027,27,"trial",0,0,3,3,1,27,1,0,1,0,648.4173
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_2_nScene2_freqdistance6_freq(1115,2263)_AM(23,13)_gap([6.4348,20.7391;11,14.4615,17.6154]).wav",3194.209,28,"trial",0,0,2,2,1,28,1,0,0,1,275.01181
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([18.3043,24.5217]).wav",3229.609,29,"trial",0,0,2,2,1,29,1,1,0,0,86.438049
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([6.9565,24.7391]).wav",3265.776,30,"trial",0,0,2,2,1,30,1,1,0,0,102.08416
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_3_nScene3_freqdistance6_freq(1115,497)_AM(23,7)_gap([9.0435,14.1739,17.3478;22.7143,26;6.6667,20.3333]).wav",3301.364,31,"trial",0,0,3,3,1,31,1,0,1,0,-261.35275
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_2_nScene2_freqdistance6_freq(2016,993)_AM(13,23)_gap([7.3077,10.2308,26.3077;18.5217,21.087]).wav",3338.443,32,"trial",0,0,3,3,1,32,1,0,0,1,543.18658
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_2_nScene2_freqdistance6_freq(1115,2263)_AM(23,3)_gap([13.6957,18.3913;10.6667,16.3333,23.6667]).wav",3374.694,33,"trial",0,0,2,2,1,33,1,0,0,1,288.04062
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep1_1_nScene1_freqdistance0_freq(2016)_AM(13)_gap([7.0769,20.3846]).wav",3410.013,34,"trial",0,0,2,2,1,34,1,1,0,0,-181.83281
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_3_nScene3_freqdistance6_freq(1115,497)_AM(23,3)_gap([8.7391,18.6087,24.913;6.3333,21.3333;15.0769,26.9231]).wav",3445.511,35,"trial",0,0,3,3,1,35,1,0,1,0,-67.748657
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep4_2_nScene2_freqdistance6_freq(1115,2263)_AM(23,7)_gap([9.9565,18.5652,23.8696;7.7143,15.4286,26.2857]).wav",3480.744,36,"trial",0,0,3,3,1,36,1,0,0,1,352.61206
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep3_3_nScene3_freqdistance6_freq(1796,872)_AM(13,3)_gap([14.6923,18.8462,21.6154;6.6667,11.6667,27;9.1429,24]).wav",3522.146,37,"trial",0,1,3,3,1,37,1,0,1,0,1013.2676
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(7,3)_gap([18,23;7.3333,14,27]).wav",3557.664,38,"trial",0,0,2,2,1,38,1,0,0,1,263.37137
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(7)_gap([18.4286,21.5714]).wav",3594.463,39,"trial",0,0,2,2,1,39,1,1,0,0,-458.64267
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep3_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([21.9231,23.9231]).wav",3630.163,40,"trial",0,0,2,2,1,40,1,1,0,0,608.76556
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_2_nScene2_freqdistance6_freq(1270,2540)_AM(23,3)_gap([12.5217,15.9565,26.0435;21.3333,23.3333]).wav",3665.897,41,"trial",0,0,3,3,1,41,1,0,0,1,14.181983
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_2_nScene2_freqdistance6_freq(1796,872)_AM(13,3)_gap([12.7692,18.7692,23.6923;8.3333,15.3333]).wav",3701.364,42,"trial",0,0,3,3,1,42,1,0,0,1,404.54807
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([7.9565,13.5652]).wav",3737.348,43,"trial",0,0,2,2,1,43,1,1,0,0,72.132034
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_3_nScene3_freqdistance6_freq(1270,2540)_AM(7,3)_gap([7.8571,15.1429;12.6667,21,26;10,18.3846,23.8462]).wav",3773.137,44,"trial",0,1,2,2,1,44,1,0,1,0,903.57776
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_3_nScene3_freqdistance6_freq(1270,2540)_AM(23,3)_gap([13.1304,20.9565;18.3333,27;7.2857,10,24.7143]).wav",3808.898,45,"trial",0,0,2,2,1,45,1,0,1,0,134.01242
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_3_nScene3_freqdistance6_freq(1796,3540)_AM(7,3)_gap([7.7143,9.8571,20;22,26.3333;13.0769,15.3077,17.4615]).wav",3844.282,46,"trial",1,0,1,3,0.33333,46,1,0,1,0,807.91132
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([9.2857,21.2857,24.8571]).wav",3880.365,47,"trial",0,0,3,3,1,47,1,1,0,0,-111.78348
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep1_2_nScene2_freqdistance6_freq(1270,582)_AM(7,3)_gap([18.7143,21.8571;15.6667,25.3333]).wav",3915.754,48,"trial",0,0,2,2,1,48,1,0,0,1,-114.45183
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_1_nScene1_freqdistance0_freq(1115)_AM(13)_gap([7.1538,11.4615,26.2308]).wav",3955.309,49,"trial",0,0,3,3,1,49,1,1,0,0,142.33835
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_2_nScene2_freqdistance6_freq(1425,2851)_AM(7,23)_gap([7,9.7143,15.5714;20.4783,24.5652]).wav",3990.609,50,"trial",0,0,3,3,1,50,1,0,0,1,895.12134
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_1_nScene1_freqdistance0_freq(1425)_AM(23)_gap([8.913,22.3913,25.4783]).wav",4026.808,51,"trial",0,0,3,3,1,51,1,1,0,0,-180.03488
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_3_nScene3_freqdistance6_freq(1425,2851)_AM(23,7)_gap([14.3478,19.8696,24.0435;7,9.1429,17.5714;22,26.6667]).wav",4062.596,52,"trial",0,0,3,3,1,52,1,0,1,0,40.093498
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep2_3_nScene3_freqdistance6_freq(1115,2263)_AM(13,23)_gap([14.6154,21.6923;11.6522,25.6087;6.4286,9.5714,17.2857]).wav",4098.646,53,"trial",0,0,2,2,1,53,1,0,1,0,459.46622
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_2_nScene2_freqdistance6_freq(1425,2851)_AM(7,13)_gap([6.8571,21.5714;10.2308,15.5385,24.8462]).wav",4136.409,54,"trial",0,0,2,2,1,54,1,0,0,1,202.76888
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([11.1429,25.7143]).wav",4171.976,55,"trial",0,0,2,2,1,55,1,1,0,0,623.5799
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep4_3_nScene3_freqdistance6_freq(1425,2851)_AM(7,23)_gap([7.1429,24;13.4783,21.7391;9.3333,16,26.3333]).wav",4207.328,56,"trial",1,2,1,2,0.5,56,1,0,1,0,1251.7471
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([15.7143,19.7143]).wav",4243.759,57,"trial",0,0,2,2,1,57,1,1,0,0,-97.846725
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_3_nScene3_freqdistance6_freq(1425,663)_AM(7,13)_gap([7.5714,16.4286;18.7692,21.5385,24.1538;11.913,26.9565]).wav",4279.114,58,"trial",1,3,2,2,1,58,1,0,1,0,64.380936
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep1_2_nScene2_freqdistance6_freq(1425,2851)_AM(23,7)_gap([9.4348,13.7391;7.1429,11.7143,20]).wav",4315.26,59,"trial",0,0,2,2,1,59,1,0,0,1,-142.34938
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep2_2_nScene2_freqdistance6_freq(1115,2263)_AM(13,23)_gap([10.7692,13.3846,26.9231;19.3043,21.6087]).wav",4351.444,60,"trial",0,0,3,3,1,60,1,0,0,1,40.155594
"cS18_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_1_nScene1_freqdistance0_freq(1600)_AM(13)_gap([7.7692,12.1538]).wav",4390.797,61,"trial",0,0,2,2,1,61,1,1,0,0,-8.9139128
"cS18_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_3_nScene3_freqdistance6_freq(1796,872)_AM(13,23)_gap([6.8462,15.4615,17.6154;13.3913,22;11.3333,26.6667]).wav",4426.514,62,"trial",0,0,3,3,1,62,1,0,1,0,327.67209
"cS18_b1_b2_b3_b4_b5_b6","Trial:3 Rep1_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,23)_gap([7.7692,14.0769,26.4615;11.9565,21.0435]).wav",4461.898,63,"trial",0,0,3,3,1,63,1,0,0,1,123.30695
"cS18_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1796,3540)_AM(13,23)_gap([6.0769,13.0769;18.7391,21.5217,25.913]).wav",4497.715,64,"trial",0,0,2,2,1,64,1,0,0,1,1034.7629
"cS18_b1_b2_b3_b4_b5_b6","Trial:5 Rep3_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([10.7143,19.8571,24]).wav",4532.836,65,"trial",0,0,3,3,1,65,1,1,0,0,-348.96588
"cS18_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_2_nScene2_freqdistance6_freq(1425,663)_AM(7,3)_gap([13.1429,20.1429;8,17,22.6667]).wav",4568.535,66,"trial",0,0,2,2,1,66,1,0,0,1,614.3291
"cS18_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_3_nScene3_freqdistance6_freq(1796,3540)_AM(13,23)_gap([11.4615,17.6923,26.8462;9.4348,23.6087;14,21.2857]).wav",4603.999,67,"trial",0,0,3,3,1,67,1,0,1,0,944.39056
"cS18_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([13.7692,17.2308]).wav",4639.75,68,"trial",0,0,2,2,1,68,1,1,0,0,162.43236
"cS18_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_3_nScene3_freqdistance6_freq(1600,766)_AM(13,3)_gap([24.4615,26.7692;9.3333,15.3333;13,18.1429,20.5714]).wav",4674.934,69,"trial",0,0,2,2,1,69,1,0,1,0,1052.646
"cS18_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_3_nScene3_freqdistance6_freq(1425,663)_AM(7,3)_gap([12.2857,16;9.3333,18;6.2609,23,26.087]).wav",4710.333,70,"trial",0,0,2,2,1,70,1,0,1,0,640.26208
"cS18_b1_b2_b3_b4_b5_b6","Trial:11 Rep4_2_nScene2_freqdistance6_freq(1600,766)_AM(13,3)_gap([6.3846,19.4615,26.0769;9.6667,16.6667,21.6667]).wav",4745.736,71,"trial",0,0,3,3,1,71,1,0,0,1,-396.13257
"cS18_b1_b2_b3_b4_b5_b6","Trial:12 Rep1_1_nScene1_freqdistance0_freq(1796)_AM(13)_gap([20,23.7692]).wav",4781.651,72,"trial",0,0,2,2,1,72,1,1,0,0,-285.06949
"cS19_b1_b2_b3_b4_b5_b6","Trial:1 Rep2_3_nScene3_freqdistance6_freq(1270,2540)_AM(3,7)_gap([6.3333,14,19;11.4286,16;9.0769,23.4615,25.7692]).wav",2589.694,1,"trial",1,5,2,3,0.66667,1,1,0,1,0,-18.731186
"cS19_b1_b2_b3_b4_b5_b6","Trial:2 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(3)_gap([13.6667,26.6667]).wav",2624.956,2,"trial",0,0,2,2,1,2,1,1,0,0,-694.59644
"cS19_b1_b2_b3_b4_b5_b6","Trial:3 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(13)_gap([6.9231,12.3077,16.6923]).wav",2660.252,3,"trial",0,0,3,3,1,3,1,1,0,0,124.90286
"cS19_b1_b2_b3_b4_b5_b6","Trial:4 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(13,3)_gap([10.6923,12.7692;7,15.6667,21.3333;18.5217,24.8261]).wav",2695.398,4,"trial",1,5,2,2,1,4,1,0,1,0,331.36176
"cS19_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(3)_gap([7.3333,21]).wav",2730.704,5,"trial",0,0,2,2,1,5,1,1,0,0,-1382.0557
"cS19_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(3,13)_gap([7.6667,25.6667;9.7692,14.3077,17.3077]).wav",2766.449,6,"trial",1,3,2,2,1,6,1,0,0,1,-137.72275
"cS19_b1_b2_b3_b4_b5_b6","Trial:7 Rep1_3_nScene3_freqdistance6_freq(1600,766)_AM(3,13)_gap([6.6667,10;12.3077,20;17.6522,24.5217,26.7391]).wav",2801.617,7,"trial",1,5,2,2,1,7,1,0,1,0,437.35342
"cS19_b1_b2_b3_b4_b5_b6","Trial:8 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(23,7)_gap([6.6087,23.0435;14.2857,16.8571,20.1429]).wav",2837.549,8,"trial",1,3,2,2,1,8,1,0,0,1,NaN
"cS19_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_2_nScene2_freqdistance6_freq(1425,2851)_AM(13,3)_gap([15.6923,20;13.6667,22.6667,25.3333]).wav",2873.334,9,"trial",0,1,2,2,1,9,1,0,0,1,303.58377
"cS19_b1_b2_b3_b4_b5_b6","Trial:10 Rep3_3_nScene3_freqdistance6_freq(1270,2540)_AM(23,7)_gap([6.2174,20.9565,24.6522;10.8571,18;8.5385,13.1538,26.6923]).wav",2908.742,10,"trial",0,0,3,3,1,10,1,0,1,0,-118.04451
"cS19_b1_b2_b3_b4_b5_b6","Trial:11 Rep2_2_nScene2_freqdistance6_freq(1270,582)_AM(3,7)_gap([6.3333,10,18.3333;12,24]).wav",2944.126,11,"trial",0,1,3,3,1,11,1,0,0,1,-1131.3746
"cS19_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([10.6957,16.2609,22.8261]).wav",2979.684,12,"trial",0,0,3,3,1,12,1,1,0,0,-398.18759
"cS19_b1_b2_b3_b4_b5_b6","Trial:1 Rep1_2_nScene2_freqdistance6_freq(1600,766)_AM(23,3)_gap([7.4783,15.1739,20.7391;17.6667,23.3333]).wav",3019.326,13,"trial",0,0,3,3,1,13,1,0,0,1,-775.198
"cS19_b1_b2_b3_b4_b5_b6","Trial:2 Rep4_3_nScene3_freqdistance6_freq(1425,663)_AM(7,23)_gap([6.2857,8.5714;24.3478,26.5652;12.3846,17.3077,22.0769]).wav",3054.695,14,"trial",1,3,2,2,1,14,1,0,1,0,-89.370743
"cS19_b1_b2_b3_b4_b5_b6","Trial:3 Rep3_2_nScene2_freqdistance6_freq(1115,2263)_AM(13,7)_gap([9.9231,17.7692,20.6154;15.4286,23.4286]).wav",3090.276,15,"trial",1,0,2,3,0.66667,15,1,0,0,1,-241.83047
"cS19_b1_b2_b3_b4_b5_b6","Trial:4 Rep2_2_nScene2_freqdistance6_freq(1270,582)_AM(23,7)_gap([6.3478,12.4348,22.3043;15.2857,20.2857]).wav",3125.892,16,"trial",0,0,3,3,1,16,1,0,0,1,-309.8082
"cS19_b1_b2_b3_b4_b5_b6","Trial:5 Rep1_1_nScene1_freqdistance0_freq(1600)_AM(23)_gap([8.7391,17.2609,26.3913]).wav",3161.259,17,"trial",0,0,3,3,1,17,1,1,0,0,-920.64264
"cS19_b1_b2_b3_b4_b5_b6","Trial:6 Rep1_3_nScene3_freqdistance6_freq(1600,3154)_AM(23,3)_gap([9,14.7391,17.7391;11.3333,26.6667;20.8571,24]).wav",3196.394,18,"trial",0,1,3,3,1,18,1,0,1,0,-172.15237
"cS19_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_2_nScene2_freqdistance6_freq(1425,663)_AM(7,23)_gap([6.5714,11.7143,26.1429;8.7826,17.9565]).wav",3231.715,19,"trial",1,2,3,3,1,19,1,0,0,1,-310.51154
"cS19_b1_b2_b3_b4_b5_b6","Trial:8 Rep2_3_nScene3_freqdistance6_freq(1270,582)_AM(23,7)_gap([16.1304,21.4783;6.7143,9.2857,11.5714;18.5385,24.4615,26.7692]).wav",3267.179,20,"trial",0,0,2,2,1,20,1,0,1,0,-137.02013
"cS19_b1_b2_b3_b4_b5_b6","Trial:9 Rep4_1_nScene1_freqdistance0_freq(1425)_AM(7)_gap([10.2857,14.2857,22.7143]).wav",3302.577,21,"trial",0,0,3,3,1,21,1,1,0,0,-542.9726
"cS19_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_1_nScene1_freqdistance0_freq(1270)_AM(23)_gap([7.3478,18.8261]).wav",3338.111,22,"trial",0,0,2,2,1,22,1,1,0,0,NaN
"cS19_b1_b2_b3_b4_b5_b6","Trial:11 Rep3_1_nScene1_freqdistance0_freq(1115)_AM(13)_gap([8.6154,11.6154]).wav",3373.682,23,"trial",0,0,2,2,1,23,1,1,0,0,-956.05231
"cS19_b1_b2_b3_b4_b5_b6","Trial:12 Rep3_3_nScene3_freqdistance6_freq(1115,497)_AM(13,7)_gap([12.6154,19.3846;16.8571,23.1429;9.6087,14.7826,25.3913]).wav",3409.112,24,"trial",1,3,1,2,0.5,24,1,0,1,0,32.007046
"cS19_b1_b2_b3_b4_b5_b6","Trial:1 Rep4_1_nScene1_freqdistance0_freq(1115)_AM(23)_gap([16.3043,20.5652,24.1304]).wav",3449.034,25,"trial",0,0,3,3,1,25,1,1,0,0,-499.03723
"cS19_b1_b2_b3_b4_b5_b6","Trial:2 Rep3_2_nScene2_freqdistance6_freq(1270,582)_AM(7,23)_gap([8.5714,15,26.5714;12.6087,21.3478]).wav",3484.214,26,"trial",1,2,1,3,0.33333,26,1,0,0,1,-460.36401
"cS19_b1_b2_b3_b4_b5_b6","Trial:3 Rep2_3_nScene3_freqdistance6_freq(1600,3154)_AM(7,3)_gap([9.8571,11.8571,19.4286;6.6667,22.6667,24.6667;15.5385,26.9231]).wav",3519.464,27,"trial",1,5,2,3,0.66667,27,1,0,1,0,-39.843948
"cS19_b1_b2_b3_b4_b5_b6","Trial:4 Rep1_2_nScene2_freqdistance6_freq(1796,3540)_AM(23,3)_gap([11.7391,24;6,9,19]).wav",3554.85,28,"trial",0,1,2,2,1,28,1,0,0,1,-218.10283
"cS19_b1_b2_b3_b4_b5_b6","Trial:5 Rep4_2_nScene2_freqdistance6_freq(1115,497)_AM(23,13)_gap([18.3478,20.3478,22.9565;6.8462,10.6154,13.2308]).wav",3590.182,29,"trial",0,0,3,3,1,29,1,0,0,1,-0.11260186
"cS19_b1_b2_b3_b4_b5_b6","Trial:6 Rep3_1_nScene1_freqdistance0_freq(1270)_AM(7)_gap([7.2857,17.1429,24]).wav",3625.315,30,"trial",0,0,3,3,1,30,1,1,0,0,-981.03839
"cS19_b1_b2_b3_b4_b5_b6","Trial:7 Rep4_3_nScene3_freqdistance6_freq(1115,497)_AM(23,13)_gap([16,18.2609;13.8462,23.7692;11.6667,21,26.3333]).wav",3660.666,31,"trial",1,2,2,2,1,31,1,0,1,0,39.882858
"cS19_b1_b2_b3_b4_b5_b6","Trial:8 Rep1_3_nScene3_freqdistance6_freq(1796,3540)_AM(23,3)_gap([22.1304,24.5217;7,14.3333,16.6667;10.4286,18.7143,26.8571]).wav",3695.933,32,"trial",0,1,2,2,1,32,1,0,1,0,205.07425
"cS19_b1_b2_b3_b4_b5_b6","Trial:9 Rep2_1_nScene1_freqdistance0_freq(1600)_AM(7)_gap([6.2857,8.8571,21.1429]).wav",3731.65,33,"trial",0,0,3,3,1,33,1,1,0,0,-843.39929
"cS19_b1_b2_b3_b4_b5_b6","Trial:10 Rep2_2_nScene2_freqdistance6_freq(1600,3154)_AM(7,3)_gap([10.7143,15.2857,20.5714;17.6667,24.6667]).wav",3766.883,34,"trial",1,2,3,3,1,34,1,0,0,1,46.86256
